"","cue","response","revision","kuperman_id","subtlex_id","study_id"
"22268","underpants","victoria secret","victoria secret",NA,NA,2
"22269","underpants","victorias secret","victorias secret",NA,NA,2
"22270","underpants","waist",NA,50130,5748,2
"22271","underpants","warm",NA,50259,1035,2
"22272","underpants","warmth",NA,50270,6172,2
"22273","underpants","wash",NA,50306,1396,2
"22274","underpants","wear",NA,50472,653,2
"22275","underpants","wearable",NA,50473,50038,2
"22276","underpants","wearing",NA,50479,722,2
"22277","underpants","white",NA,50782,604,2
"22278","underpants","whitey tighty","whitey tighty",NA,NA,2
"22279","underpants","whities",NA,NA,37399,2
"22280","underpants","woman",NA,51175,303,2
"22281","underpants","women",NA,51188,532,2
"22282","underpants","worn",NA,51325,3394,2
"22283","underpants","yes",NA,51564,100,2
"22284","underpants","yucky",NA,51621,24098,2
"22285","underpants","zip",NA,51675,4899,2
"22286","wake","a",NA,1,3,2
"22287","wake","abrupt",NA,132,13619,2
"22288","wake","action",NA,444,1050,2
"22289","wake","active",NA,453,3324,2
"22290","wake","after",NA,826,156,2
"22291","wake","afternoon",NA,840,770,2
"22292","wake","alarm",NA,1030,1997,2
"22293","wake","alert",NA,1067,2554,2
"22294","wake","alive",NA,1106,543,2
"22295","wake","annoyed",NA,1618,7409,2
"22296","wake","annoying",NA,1620,3389,2
"22297","wake","arise",NA,2132,8920,2
"22298","wake","arouse",NA,2182,13099,2
"22299","wake","asleep",NA,2324,1141,2
"22300","wake","attentive",NA,2593,12710,2
"22301","wake","awake",NA,2842,1795,2
"22302","wake","awaken",NA,2844,9713,2
"22303","wake","aware",NA,2855,1392,2
"22304","wake","awoke",NA,2875,13105,2
"22305","wake","bake",NA,3090,5545,2
"22306","wake","bathroom",NA,3511,1055,2
"22307","wake","beach",NA,3581,1455,2
"22308","wake","bed",NA,3682,500,2
"22309","wake","behind",NA,3810,430,2
"22310","wake","bird",NA,4269,1560,2
"22311","wake","black",NA,4353,640,2
"22312","wake","blanket",NA,4421,3234,2
"22313","wake","board",NA,4748,1162,2
"22314","wake","boarding",NA,4752,3939,2
"22315","wake","boat",NA,4768,1328,2
"22316","wake","boating",NA,4772,16047,2
"22317","wake","breakfast",NA,5380,990,2
"22318","wake","breathe",NA,5406,1342,2
"22319","wake","bright",NA,5497,1356,2
"22320","wake","brush",NA,5665,2795,2
"22321","wake","busy",NA,6067,638,2
"22322","wake","busy day","day",11519,150,2
"22323","wake","calm",NA,6331,802,2
"22324","wake","casket",NA,6853,9463,2
"22325","wake","celebrate",NA,7083,1837,2
"22326","wake","change",NA,7304,368,2
"22327","wake","chirp",NA,7682,26886,2
"22328","wake","church",NA,7871,1408,2
"22329","wake","clock",NA,8275,1189,2
"22330","wake","coffee",NA,8564,673,2
"22331","wake","cold",NA,8630,583,2
"22332","wake","come up",NA,NA,NA,2
"22333","wake","command",NA,8834,1791,2
"22334","wake","conscious",NA,9520,4963,2
"22335","wake","consciousness",NA,9521,4914,2
"22336","wake","couch",NA,10265,2216,2
"22337","wake","cry",NA,10999,1025,2
"22338","wake","curtain",NA,11210,4319,2
"22339","wake","cycle",NA,11299,5486,2
"22340","wake","dark",NA,11450,758,2
"22341","wake","day",NA,11519,150,2
"22342","wake","daydream",NA,11525,16074,2
"22343","wake","daytime",NA,11536,7129,2
"22344","wake","dead",NA,11555,301,2
"22345","wake","death",NA,11600,483,2
"22346","wake","difficulty",NA,12847,5171,2
"22347","wake","dorm",NA,13963,6431,2
"22348","wake","down",NA,14037,97,2
"22349","wake","dream",NA,14190,716,2
"22350","wake","drowsy",NA,14327,17556,2
"22351","wake","early",NA,14608,622,2
"22352","wake","emerge",NA,15147,10864,2
"22353","wake","energized",NA,15407,22628,2
"22354","wake","energy",NA,15412,1825,2
"22355","wake","eyes",NA,16672,426,2
"22356","wake","eyes open","open",31149,310,2
"22357","wake","fake",NA,16798,1665,2
"22358","wake","fear",NA,17050,1020,2
"22359","wake","focused",NA,18071,4214,2
"22360","wake","food",NA,18142,566,2
"22361","wake","forest",NA,18307,3143,2
"22362","wake","free",NA,18598,484,2
"22363","wake","fresh",NA,18662,998,2
"22364","wake","funeral",NA,18901,1885,2
"22365","wake","get up","up",49154,38,2
"22366","wake","getup",NA,19482,16336,2
"22367","wake","going",NA,19880,80,2
"22368","wake","good morning","good morning",NA,NA,2
"22369","wake","grumpy",NA,20484,9788,2
"22370","wake","hassle",NA,21143,9100,2
"22371","wake","her",NA,21543,109,2
"22372","wake","here",NA,21568,26,2
"22373","wake","horrible",NA,22137,1308,2
"22374","wake","k",NA,NA,2465,2
"22375","wake","ke","ke",NA,NA,2
"22376","wake","knowledgeable",NA,25534,17610,2
"22377","wake","lake",NA,25663,2200,2
"22378","wake","late",NA,25842,336,2
"22379","wake","life",NA,26316,158,2
"22380","wake","light",NA,26354,520,2
"22381","wake","live",NA,26596,290,2
"22382","wake","lively",NA,26604,6983,2
"22383","wake","loud",NA,26898,1289,2
"22384","wake","make",NA,27320,87,2
"22385","wake","me",NA,27910,22,2
"22386","wake","meletonin","melatonin",28063,43852,2
"22387","wake","mindfulness","mindful",28577,22264,2
"22388","wake","morning",NA,29256,289,2
"22389","wake","morring","morning",29256,289,2
"22390","wake","mourning",NA,29399,7611,2
"22391","wake","move",NA,29422,292,2
"22392","wake","movement",NA,29425,2917,2
"22393","wake","moving",NA,29436,612,2
"22394","wake","nap",NA,29807,3206,2
"22395","wake","naps",NA,29819,17376,2
"22396","wake","new",NA,30156,186,2
"22397","wake","night",NA,30246,176,2
"22398","wake","no",NA,30327,20,2
"22399","wake","not sleep","not sleep",NA,NA,2
"22400","wake","now",NA,30629,30,2
"22401","wake","ocean",NA,30933,2062,2
"22402","wake","open",NA,31149,310,2
"22403","wake","open eyes","open",31149,310,2
"22404","wake","orange",NA,31246,2473,2
"22405","wake","pajamas",NA,32074,6046,2
"22406","wake","pillow",NA,33605,3399,2
"22407","wake","present",NA,34956,763,2
"22408","wake","productivity",NA,35278,19788,2
"22409","wake","refreshing",NA,37382,6669,2
"22410","wake","responsible",NA,38257,1191,2
"22411","wake","rest",NA,38260,385,2
"22412","wake","rested",NA,38275,8856,2
"22413","wake","restful",NA,38276,18256,2
"22414","wake","revive",NA,38566,10734,2
"22415","wake","rise",NA,38805,1807,2
"22416","wake","room",NA,38994,271,2
"22417","wake","rooster",NA,39008,9448,2
"22418","wake","rough",NA,39064,1330,2
"22419","wake","rouse",NA,39093,16690,2
"22420","wake","run",NA,39229,287,2
"22421","wake","sad",NA,39332,968,2
"22422","wake","school",NA,39888,454,2
"22423","wake","shake",NA,40762,1450,2
"22424","wake","sit",NA,41564,335,2
"22425","wake","sleep",NA,41828,440,2
"22426","wake","sleeping",NA,41833,954,2
"22427","wake","sleepy",NA,41845,4161,2
"22428","wake","sleepy time tea","tea",45691,1352,2
"22429","wake","slept",NA,41857,1490,2
"22430","wake","smiley",NA,42094,11937,2
"22431","wake","snooze",NA,42289,16460,2
"22432","wake","someone",NA,42547,230,2
"22433","wake","stand",NA,43483,411,2
"22434","wake","startle",NA,43549,13464,2
"22435","wake","stay",NA,43614,227,2
"22436","wake","stress",NA,44132,2800,2
"22437","wake","study",NA,44277,1347,2
"22438","wake","sun",NA,44708,996,2
"22439","wake","sunlight",NA,44747,6869,2
"22440","wake","sunny",NA,44752,4758,2
"22441","wake","sunrise",NA,44754,5605,2
"22442","wake","sunshine",NA,44763,3748,2
"22443","wake","surf",NA,44920,7142,2
"22444","wake","surfing",NA,44930,9453,2
"22445","wake","surprise",NA,44961,734,2
"22446","wake","take",NA,45450,63,2
"22447","wake","tall",NA,45486,1625,2
"22448","wake","them",NA,46127,96,2
"22449","wake","tide",NA,46441,4898,2
"22450","wake","time",NA,46498,57,2
"22451","wake","tired",NA,46589,648,2
"22452","wake","up",NA,49154,38,2
"22453","wake","w",NA,NA,3161,2
"22454","wake","wake",NA,50152,694,2
"22455","wake","wake up","up",49154,38,2
"22456","wake","wakeful",NA,50154,39429,2
"22457","wake","walk",NA,50162,418,2
"22458","wake","walking",NA,50167,800,2
"22459","wake","warm",NA,50259,1035,2
"22460","wake","water",NA,50373,498,2
"22461","wake","wave",NA,50413,2486,2
"22462","wake","wide",NA,50865,1856,2
"22463","wake","window",NA,50985,810,2
"22464","wake","woke",NA,51161,1736,2
"22465","wake","woken",NA,51162,11837,2
"22466","wake","yawn",NA,51520,16750,2
"22467","walk","a",NA,1,3,2
"22468","walk","about",NA,110,52,2
"22469","walk","action",NA,444,1050,2
"22470","walk","active",NA,453,3324,2
"22471","walk","activity",NA,459,3058,2
"22472","walk","alone",NA,1206,304,2
"22473","walk","alot","lot",26890,193,2
"22474","walk","ambience",NA,1304,17755,2
"22475","walk","ankle",NA,1585,4808,2
"22476","walk","around",NA,2180,162,2
"22477","walk","arriving",NA,2220,4232,2
"22478","walk","athletic",NA,2521,7260,2
"22479","walk","away",NA,2858,160,2
"22480","walk","baby",NA,2910,391,2
"22481","walk","back",NA,2933,69,2
"22482","walk","backward",NA,3021,8110,2
"22483","walk","backwards",NA,3023,3052,2
"22484","walk","beach",NA,3581,1455,2
"22485","walk","bicycle",NA,4087,5424,2
"22486","walk","board",NA,4748,1162,2
"22487","walk","boring",NA,5080,1801,2
"22488","walk","breeze",NA,5425,4386,2
"22489","walk","bridge",NA,5468,1745,2
"22490","walk","brisk",NA,5529,14731,2
"22491","walk","broken",NA,5578,819,2
"22492","walk","by",NA,6137,88,2
"22493","walk","call",NA,6313,163,2
"22494","walk","calm",NA,6331,802,2
"22495","walk","campus",NA,6398,4797,2
"22496","walk","cardio","cardiovascular",6662,25419,2
"22497","walk","cast",NA,6864,2204,2
"22498","walk","class",NA,8092,807,2
"22499","walk","concrete",NA,9236,4980,2
"22500","walk","cool",NA,9952,555,2
"22501","walk","crawl",NA,10624,3292,2
"22502","walk","cross",NA,10859,1145,2
"22503","walk","cross country","cross country",NA,NA,2
"22504","walk","cross walk","crosswalk",10884,24225,2
"22505","walk","crosswalk",NA,10884,24225,2
"22506","walk","dance",NA,11410,803,2
"22507","walk","day",NA,11519,150,2
"22508","walk","destination",NA,12506,5428,2
"22509","walk","disney",NA,NA,9850,2
"22510","walk","distance",NA,13577,1897,2
"22511","walk","dog",NA,13806,670,2
"22512","walk","down",NA,14037,97,2
"22513","walk","drive",NA,14269,547,2
"22514","walk","e",NA,NA,1462,2
"22515","walk","easy",NA,14669,357,2
"22516","walk","eat",NA,14671,420,2
"22517","walk","energy",NA,15412,1825,2
"22518","walk","everywhere",NA,16070,1007,2
"22519","walk","excercise",NA,NA,52352,2
"22520","walk","excersise","exercise",16278,2609,2
"22521","walk","excersize","exercise",16278,2609,2
"22522","walk","exercise",NA,16278,2609,2
"22523","walk","exercisse","exercise",16278,2609,2
"22524","walk","exersise","exercise",16278,2609,2
"22525","walk","fall",NA,16813,610,2
"22526","walk","family",NA,16852,362,2
"22527","walk","far",NA,16894,375,2
"22528","walk","fast",NA,16954,535,2
"22529","walk","feet",NA,17122,632,2
"22530","walk","fit",NA,17597,930,2
"22531","walk","floor",NA,17909,737,2
"22532","walk","foot",NA,18158,947,2
"22533","walk","forward",NA,18454,847,2
"22534","walk","forwards",NA,18458,12503,2
"22535","walk","friends",NA,18697,345,2
"22536","walk","frollick","frolic",18750,17323,2
"22537","walk","from",NA,18755,60,2
"22538","walk","function",NA,18879,3477,2
"22539","walk","girl",NA,19583,276,2
"22540","walk","go",NA,19806,40,2
"22541","walk","going",NA,19880,80,2
"22542","walk","grass",NA,20167,2929,2
"22543","walk","gravel",NA,20197,14774,2
"22544","walk","ground",NA,20406,864,2
"22545","walk","guide",NA,20546,2559,2
"22546","walk","hands",NA,20960,394,2
"22547","walk","hard",NA,21040,284,2
"22548","walk","head",NA,21245,268,2
"22549","walk","health",NA,21318,1407,2
"22550","walk","healthy",NA,21323,1839,2
"22551","walk","here",NA,21568,26,2
"22552","walk","hike",NA,21727,5249,2
"22553","walk","hill",NA,21735,1965,2
"22554","walk","hills",NA,21736,2701,2
"22555","walk","home",NA,21941,172,2
"22556","walk","hop",NA,22094,2571,2
"22557","walk","hot",NA,22207,492,2
"22558","walk","hurt",NA,22469,387,2
"22559","walk","indoors",NA,23538,9329,2
"22560","walk","jog",NA,24981,9615,2
"22561","walk","jogs",NA,24987,25657,2
"22562","walk","jump",NA,25118,984,2
"22563","walk","knee",NA,25468,2997,2
"22564","walk","l",NA,NA,1129,2
"22565","walk","laces",NA,25608,17356,2
"22566","walk","lake",NA,25663,2200,2
"22567","walk","lakes",NA,25665,10708,2
"22568","walk","lay",NA,25935,999,2
"22569","walk","leash",NA,26023,6940,2
"22570","walk","leave",NA,26034,192,2
"22571","walk","leaving",NA,26038,515,2
"22572","walk","leg",NA,26081,1227,2
"22573","walk","legs",NA,26130,1052,2
"22574","walk","leisure",NA,26134,9486,2
"22575","walk","levee",NA,26218,36577,2
"22576","walk","light",NA,26354,520,2
"22577","walk","lk","lk",NA,NA,2
"22578","walk","long",NA,26790,159,2
"22579","walk","marathon",NA,27568,8093,2
"22580","walk","me",NA,27910,22,2
"22581","walk","mile",NA,28478,2243,2
"22582","walk","model",NA,28949,1855,2
"22583","walk","mom",NA,29044,503,2
"22584","walk","moon",NA,29184,1597,2
"22585","walk","morning",NA,29256,289,2
"22586","walk","move",NA,29422,292,2
"22587","walk","movement",NA,29425,2917,2
"22588","walk","moving",NA,29436,612,2
"22589","walk","nature",NA,29888,1279,2
"22590","walk","neighborhood",NA,30036,1684,2
"22591","walk","nice",NA,30218,202,2
"22592","walk","nieghborhood","neighborhood",30036,1684,2
"22593","walk","night",NA,30246,176,2
"22594","walk","no",NA,30327,20,2
"22595","walk","not stand","not stand",NA,NA,2
"22596","walk","old",NA,31065,222,2
"22597","walk","ons",NA,NA,34956,2
"22598","walk","out",NA,31439,41,2
"22599","walk","outdoors",NA,31470,9799,2
"22600","walk","outside",NA,31585,463,2
"22601","walk","pace",NA,31965,4263,2
"22602","walk","pain",NA,32047,775,2
"22603","walk","park",NA,32384,1036,2
"22604","walk","pass",NA,32490,647,2
"22605","walk","path",NA,32573,2053,2
"22606","walk","peace",NA,32696,1042,2
"22607","walk","peaceful",NA,32698,3309,2
"22608","walk","pedestrians",NA,32780,19774,2
"22609","walk","people",NA,32937,131,2
"22610","walk","person",NA,33155,435,2
"22611","walk","place",NA,33805,182,2
"22612","walk","play",NA,33916,361,2
"22613","walk","power",NA,34645,684,2
"22614","walk","proceed",NA,35213,2378,2
"22615","walk","promenade",NA,35385,18239,2
"22616","walk","purpose",NA,35978,1422,2
"22617","walk","race",NA,36328,1612,2
"22618","walk","relax",NA,37619,717,2
"22619","walk","relaxing",NA,37626,7047,2
"22620","walk","river",NA,38838,1540,2
"22621","walk","road",NA,38859,728,2
"22622","walk","run",NA,39229,287,2
"22623","walk","running",NA,39244,486,2
"22624","walk","scenery",NA,39831,7050,2
"22625","walk","school",NA,39888,454,2
"22626","walk","shade",NA,40744,5255,2
"22627","walk","shoe",NA,41051,2011,2
"22628","walk","shoes",NA,41060,962,2
"22629","walk","short",NA,41100,711,2
"22630","walk","side",NA,41311,434,2
"22631","walk","sidewalk",NA,41343,5541,2
"22632","walk","sing",NA,41502,1120,2
"22633","walk","sister",NA,41560,671,2
"22634","walk","sit",NA,41564,335,2
"22635","walk","skinny",NA,41675,3380,2
"22636","walk","skip",NA,41678,2450,2
"22637","walk","slow",NA,41982,828,2
"22638","walk","slowly",NA,41989,1889,2
"22639","walk","sneakers",NA,42214,8592,2
"22640","walk","socks",NA,42427,2944,2
"22641","walk","somewhere",NA,42555,576,2
"22642","walk","speak",NA,42816,479,2
"22643","walk","speed",NA,42902,1491,2
"22644","walk","sprint",NA,43228,18855,2
"22645","walk","squat",NA,43302,7970,2
"22646","walk","stairs",NA,43436,2105,2
"22647","walk","stalk",NA,43452,11074,2
"22648","walk","stand",NA,43483,411,2
"22649","walk","steady",NA,43625,2328,2
"22650","walk","step",NA,43704,608,2
"22651","walk","steps",NA,43725,1962,2
"22652","walk","stop",NA,43948,174,2
"22653","walk","store",NA,43967,901,2
"22654","walk","straight",NA,44028,568,2
"22655","walk","street",NA,44109,594,2
"22656","walk","stride",NA,44160,12186,2
"22657","walk","stroll",NA,44212,6458,2
"22658","walk","stroller",NA,44214,20607,2
"22659","walk","strut",NA,44249,12685,2
"22660","walk","sun",NA,44708,996,2
"22661","walk","sunset",NA,44761,3966,2
"22662","walk","sunshine",NA,44763,3748,2
"22663","walk","sweat",NA,45103,2060,2
"22664","walk","talk",NA,45475,157,2
"22665","walk","tall",NA,45486,1625,2
"22666","walk","tennis shoes","shoes",41060,962,2
"22667","walk","there",NA,46158,24,2
"22668","walk","think",NA,46222,62,2
"22669","walk","through",NA,46341,190,2
"22670","walk","time",NA,46498,57,2
"22671","walk","tired",NA,46589,648,2
"22672","walk","toes",NA,46658,3101,2
"22673","walk","together",NA,46665,249,2
"22674","walk","towards",NA,46940,1663,2
"22675","walk","track",NA,46995,1103,2
"22676","walk","trail",NA,47040,2656,2
"22677","walk","transport",NA,47216,3989,2
"22678","walk","transportation",NA,47218,5312,2
"22679","walk","travel",NA,47268,1587,2
"22680","walk","traveling",NA,47272,2866,2
"22681","walk","treadmill",NA,47296,17722,2
"22682","walk","trees",NA,47327,1872,2
"22683","walk","trip",NA,47463,839,2
"22684","walk","vacation",NA,49345,1861,2
"22685","walk","w",NA,NA,3161,2
"22686","walk","walk",NA,50162,418,2
"22687","walk","walked",NA,50166,1023,2
"22688","walk","walking",NA,50167,800,2
"22689","walk","walkway",NA,50173,24686,2
"22690","walk","watch",NA,50352,306,2
"22691","walk","way",NA,50434,86,2
"22692","walk","weird",NA,50568,771,2
"22693","walk","where",NA,50686,74,2
"22694","walk","wind",NA,50965,1069,2
"22695","walk","with",NA,51112,27,2
"22696","walk","working out","workout",51294,8244,2
"22697","walk","workout",NA,51294,8244,2
"22698","we","activity",NA,459,3058,2
"22699","we","agreement",NA,922,2719,2
"22700","we","all",NA,1113,68,2
"22701","we","alone",NA,1206,304,2
"22702","we","another person","another person",NA,NA,2
"22703","we","are",NA,2104,18,2
"22704","we","away",NA,2858,160,2
"22705","we","be",NA,3580,16,2
"22706","we","body",NA,4813,516,2
"22707","we","book",NA,4966,634,2
"22708","we","both",NA,5115,282,2
"22709","we","boyfriend",NA,5227,1059,2
"22710","we","brought",NA,5629,439,2
"22711","we","came",NA,6356,223,2
"22712","we","can",NA,6404,25,2
"22713","we","champions",NA,7285,7805,2
"22714","we","chris","chris",NA,NA,2
"22715","we","church",NA,7871,1408,2
"22716","we","class",NA,8092,807,2
"22717","we","classmates",NA,8114,8739,2
"22718","we","close",NA,8299,378,2
"22719","we","collaboration",NA,8647,15492,2
"22720","we","collective",NA,8685,9779,2
"22721","we","combined",NA,8782,6251,2
"22722","we","communication",NA,8945,3529,2
"22723","we","communion",NA,8952,12350,2
"22724","we","community",NA,8959,1972,2
"22725","we","company",NA,8981,623,2
"22726","we","conversation",NA,9885,1086,2
"22727","we","couple",NA,10380,399,2
"22728","we","dance",NA,11410,803,2
"22729","we","do",NA,13746,34,2
"22730","we","doing",NA,13833,125,2
"22731","we","duo",NA,14484,17056,2
"22732","we","e",NA,NA,1462,2
"22733","we","eat",NA,14671,420,2
"22734","we","eating",NA,14679,916,2
"22735","we","ensemble",NA,15532,14930,2
"22736","we","everybodyu","everybody",16062,321,2
"22737","we","everyone",NA,16066,388,2
"22738","we","family",NA,16852,362,2
"22739","we","few",NA,17267,295,2
"22740","we","forever",NA,NA,735,2
"22741","we","french",NA,NA,1316,2
"22742","we","friend",NA,18691,274,2
"22743","we","friends",NA,18697,345,2
"22744","we","full",NA,18852,476,2
"22745","we","fun",NA,18878,444,2
"22746","we","future",NA,18988,757,2
"22747","we","gang",NA,19122,2199,2
"22748","we","go",NA,19806,40,2
"22749","we","going",NA,19880,80,2
"22750","we","government",NA,20015,1281,2
"22751","we","group",NA,20426,924,2
"22752","we","groups",NA,20433,4081,2
"22753","we","hands",NA,20960,394,2
"22754","we","happy",NA,21022,342,2
"22755","we","hate",NA,21171,428,2
"22756","we","have",NA,21203,17,2
"22757","we","he",NA,21244,29,2
"22758","we","her",NA,21543,109,2
"22759","we","here",NA,21568,26,2
"22760","we","him",NA,21744,76,2
"22761","we","humans",NA,22366,3574,2
"22762","we","i",NA,22666,10,2
"22763","we","if",NA,22771,44,2
"22764","we","included",NA,23325,4227,2
"22765","we","inclusion",NA,23328,33229,2
"22766","we","individuals",NA,23527,6231,2
"22767","we","institution",NA,24090,4473,2
"22768","we","joined",NA,24989,2420,2
"22769","we","joint",NA,24994,1999,2
"22770","we","laugh",NA,25873,1008,2
"22771","we","learn",NA,26009,593,2
"22772","we","leave",NA,26034,192,2
"22773","we","left",NA,26073,211,2
"22774","we","lifetime",NA,26339,2255,2
"22775","we","like",NA,26382,43,2
"22776","we","live",NA,26596,290,2
"22777","we","love",NA,26926,177,2
"22778","we","made",NA,27187,173,2
"22779","we","many",NA,27551,266,2
"22780","we","match",NA,27786,1247,2
"22781","we","me",NA,27910,22,2
"22782","we","me and you","me and you",NA,NA,2
"22783","we","mine",NA,28582,354,2
"22784","we","more than one","more than one",NA,NA,2
"22785","we","most",NA,29307,278,2
"22786","we","multiple",NA,29535,3682,2
"22787","we","my",NA,29724,32,2
"22788","we","need",NA,29985,110,2
"22789","we","never",NA,30154,98,2
"22790","we","nosotros","nosotros",NA,NA,2
"22791","we","not alone","not alone",NA,NA,2
"22792","we","nous",NA,30610,23878,2
"22793","we","now",NA,30629,30,2
"22794","we","one",NA,31114,37,2
"22795","we","oui",NA,NA,8442,2
"22796","we","our",NA,31433,107,2
"22797","we","ours",NA,31434,1363,2
"22798","we","pair",NA,32069,1391,2
"22799","we","pairs",NA,32071,7107,2
"22800","we","parents",NA,32370,698,2
"22801","we","paris",NA,NA,2000,2
"22802","we","partner",NA,32475,1102,2
"22803","we","pee",NA,32795,2938,2
"22804","we","people",NA,32937,131,2
"22805","we","play",NA,33916,361,2
"22806","we","plural",NA,34082,16410,2
"22807","we","poeple","people",32937,131,2
"22808","we","pronoun",NA,35429,31004,2
"22809","we","relationship",NA,37612,1039,2
"22810","we","run",NA,39229,287,2
"22811","we","same",NA,39487,232,2
"22812","we","seasons",NA,40265,7139,2
"22813","we","see",NA,40357,51,2
"22814","we","shall",NA,40775,668,2
"22815","we","share",NA,40822,846,2
"22816","we","she",NA,40865,104,2
"22817","we","siblings",NA,41293,10975,2
"22818","we","sleep",NA,41828,440,2
"22819","we","slide",NA,41876,2851,2
"22820","we","social",NA,42397,1634,2
"22821","we","someone else","someone else",NA,NA,2
"22822","we","stay",NA,43614,227,2
"22823","we","stop",NA,43948,174,2
"22824","we","stopped",NA,43957,743,2
"22825","we","study",NA,44277,1347,2
"22826","we","swim",NA,45166,2109,2
"22827","we","swing",NA,45183,2078,2
"22828","we","take",NA,45450,63,2
"22829","we","talk",NA,45475,157,2
"22830","we","team",NA,45709,762,2
"22831","we","the",NA,46111,1,2
"22832","we","the people","people",32937,131,2
"22833","we","them",NA,46127,96,2
"22834","we","thepeople","people",32937,131,2
"22835","we","there",NA,46158,24,2
"22836","we","they",NA,46188,49,2
"22837","we","this",NA,46244,19,2
"22838","we","time",NA,46498,57,2
"22839","we","to",NA,46621,2,2
"22840","we","togehter","together",46665,249,2
"22841","we","together",NA,46665,249,2
"22842","we","tree",NA,47323,1202,2
"22843","we","twi",NA,NA,56938,2
"22844","we","two",NA,47856,123,2
"22845","we","united",NA,NA,1607,2
"22846","we","unity",NA,48638,10510,2
"22847","we","us",NA,49281,90,2
"22848","we","w",NA,NA,3161,2
"22849","we","walk",NA,50162,418,2
"22850","we","water",NA,50373,498,2
"22851","we","we",NA,50446,21,2
"22852","we","went",NA,50604,234,2
"22853","we","were",NA,50606,81,2
"22854","we","weve",NA,NA,35559,2
"22855","we","whatever",NA,50651,338,2
"22856","we","who",NA,50813,54,2
"22857","we","wii","wii",NA,NA,2
"22858","we","wiigame","wiigame",NA,NA,2
"22859","we","will",NA,50937,103,2
"22860","we","y'all","y'all",NA,NA,2
"22861","we","yall","yall",NA,NA,2
"22862","we","you",NA,51598,4,2
"22863","we","young",NA,51599,438,2
"22864","we","your",NA,51607,35,2
"22865","we","yours",NA,51608,393,2
"22866","we","zach","zach",NA,NA,2
"22867","were","about to","about to",NA,NA,2
"22868","were","action",NA,444,1050,2
"22869","were","activity",NA,459,3058,2
"22870","were","address",NA,528,1153,2
"22871","were","after",NA,826,156,2
"22872","were","ago",NA,906,309,2
"22873","were","all",NA,1113,68,2
"22874","were","already",NA,NA,260,2
"22875","were","am",NA,1270,122,2
"22876","were","are",NA,2104,18,2
"22877","were","arise",NA,2132,8920,2
"22878","were","at",NA,2509,36,2
"22879","were","away",NA,2858,160,2
"22880","were","back",NA,2933,69,2
"22881","were","bad",NA,3036,188,2
"22882","were","be",NA,3580,16,2
"22883","were","been",NA,3734,73,2
"22884","were","before",NA,3757,129,2
"22885","were","behind",NA,3810,430,2
"22886","were","better",NA,4030,141,2
"22887","were","bored",NA,5073,2231,2
"22888","were","burr",NA,5994,23070,2
"22889","were","care",NA,6666,218,2
"22890","were","change",NA,7304,368,2
"22891","were","close",NA,8299,378,2
"22892","were","clothes",NA,8317,721,2
"22893","were","coming",NA,8831,194,2
"22894","were","compare",NA,8985,4002,2
"22895","were","confused",NA,9405,1482,2
"22896","were","context",NA,9745,7632,2
"22897","were","couple",NA,10380,399,2
"22898","were","cure",NA,11160,2647,2
"22899","were","dear",NA,11594,588,2
"22900","were","death",NA,11600,483,2
"22901","were","destination",NA,12506,5428,2
"22902","were","did",NA,12804,59,2
"22903","were","different",NA,12835,416,2
"22904","were","direction",NA,13022,1860,2
"22905","were","directions",NA,13025,3807,2
"22906","were","do",NA,13746,34,2
"22907","were","doing",NA,13833,125,2
"22908","were","done",NA,13894,207,2
"22909","were","e",NA,NA,1462,2
"22910","were","earlier",NA,14603,1229,2
"22911","were","english",NA,NA,967,2
"22912","were","er",NA,NA,2860,2
"22913","were","erew","erew",NA,NA,2
"22914","were","exist",NA,16330,1737,2
"22915","were","existed",NA,16331,4171,2
"22916","were","family",NA,16852,362,2
"22917","were","finish",NA,17467,654,2
"22918","were","forgot",NA,18361,636,2
"22919","were","friends",NA,18697,345,2
"22920","were","from",NA,18755,60,2
"22921","were","fun",NA,18878,444,2
"22922","were","go",NA,19806,40,2
"22923","were","going",NA,19880,80,2
"22924","were","going to","going to",NA,NA,2
"22925","were","gone",NA,19912,305,2
"22926","were","good",NA,19924,55,2
"22927","were","grammar",NA,20079,10142,2
"22928","were","grammer","grammar",20079,10142,2
"22929","were","group",NA,20426,924,2
"22930","were","grow",NA,20442,940,2
"22931","were","had",NA,20757,85,2
"22932","were","had been","had been",NA,NA,2
"22933","were","happen",NA,21013,324,2
"22934","were","happened",NA,21014,216,2
"22935","were","happy",NA,21022,342,2
"22936","were","hare",NA,21073,11112,2
"22937","were","has",NA,21138,111,2
"22938","were","has been","has been",NA,NA,2
"22939","were","have",NA,21203,17,2
"22940","were","he",NA,21244,29,2
"22941","were","heck",NA,21403,2707,2
"22942","were","her",NA,21543,109,2
"22943","were","here",NA,21568,26,2
"22944","were","history",NA,21806,817,2
"22945","were","hiw","how",22291,42,2
"22946","were","house",NA,22241,293,2
"22947","were","how",NA,22291,42,2
"22948","were","hungry",NA,22435,811,2
"22949","were","idk","idk",NA,NA,2
"22950","were","if",NA,22771,44,2
"22951","were","is",NA,24672,13,2
"22952","were","last",NA,25832,149,2
"22953","were","late",NA,25842,336,2
"22954","were","later",NA,25847,299,2
"22955","were","latin",NA,NA,4217,2
"22956","were","learning",NA,26014,2173,2
"22957","were","leaving",NA,26038,515,2
"22958","were","let's","lets",26204,2697,2
