"","id","cue_id","response_id","response","cue","revision","subtlex_id","kuperman_id"
"548",548,3,2414,"hunt","bear",NA,2388,22442
"549",549,3,2415,"hunting","bear",NA,2460,22446
"550",550,3,2642,"kids","bear",NA,457,25323
"551",551,3,2644,"killer","bear",NA,1357,25330
"552",552,3,2676,"koala","bear",NA,27888,25544
"553",553,3,2677,"kodiak bear","bear","kodiak bear",NA,NA
"554",554,3,2704,"large","bear",NA,1309,25793
"555",555,3,2773,"lifeguard","bear",NA,13838,26323
"556",556,3,2779,"like","bear",NA,43,26382
"557",557,3,2801,"lion","bear",NA,4344,26493
"558",558,3,2802,"lions","bear",NA,6982,26500
"559",559,3,2872,"loud","bear",NA,1289,26898
"560",560,3,2877,"louisiana","bear",NA,8801,NA
"561",561,3,2940,"mama","bear",NA,1310,27393
"562",562,3,2943,"mammal","bear",NA,14311,27397
"563",563,3,2974,"mascot","bear",NA,12913,27702
"564",564,3,2987,"maul","bear",NA,26448,27863
"565",565,3,2990,"maybe aggresive","bear","maybe aggresive",NA,NA
"566",566,3,3005,"mean","bear",NA,117,27925
"567",567,3,3009,"meat","bear",NA,1463,27952
"568",568,3,3107,"monkey","bear",NA,2237,29098
"569",569,3,3111,"monster","bear",NA,1919,29156
"570",570,3,3119,"moose","bear",NA,8265,29217
"571",571,3,3139,"mountain","bear",NA,2024,29383
"572",572,3,3140,"mountains","bear",NA,2793,29386
"573",573,3,3208,"nature","bear",NA,1279,29888
"574",574,3,3246,"nice","bear",NA,202,30218
"575",575,3,3251,"nickname","bear",NA,5141,30233
"576",576,3,3262,"nightime","bear","nighttime",10721,30273
"577",577,3,3298,"north","bear",NA,1206,30522
"578",578,3,3420,"oso","bear","oso",NA,NA
"579",579,3,3485,"panda","bear",NA,17391,32160
"580",580,3,3550,"paw","bear",NA,8889,32655
"581",581,3,3586,"pepperspray","bear","pepperspray",NA,NA
"582",582,3,3725,"polar","bear",NA,10339,34178
"583",583,3,3726,"polar bear","bear","polar bear",NA,NA
"584",584,3,3791,"powerful","bear",NA,1532,34649
"585",585,3,3798,"predator","bear",NA,9444,34772
"586",586,3,3829,"print","bear",NA,2630,35139
"587",587,3,3853,"protective","bear",NA,5146,35574
"588",588,3,3953,"rawr","bear","rawr",NA,NA
"589",589,3,4076,"river","bear",NA,1540,38838
"590",590,3,4082,"roar","bear",NA,7618,38884
"591",591,3,4083,"roars","bear",NA,15201,38887
"592",592,3,4140,"rug","bear",NA,4139,39182
"593",593,3,4150,"run","bear",NA,287,39229
"594",594,3,4176,"salmon","bear",NA,6503,39442
"595",595,3,4227,"scared","bear",NA,613,39788
"596",596,3,4229,"scary","bear",NA,1966,39803
"597",597,3,4252,"scratch","bear",NA,2348,40046
"598",598,3,4384,"show","bear",NA,239,41158
"599",599,3,4450,"sleep","bear",NA,440,41828
"600",600,3,4475,"slow","bear",NA,828,41982
"601",601,3,4499,"smokey","bear",NA,14024,NA
"602",602,3,4509,"snare","bear",NA,19171,42195
"603",603,3,4519,"snow","bear",NA,2262,42313
"604",604,3,4534,"soft","bear",NA,1541,42444
"605",605,3,4630,"spray","bear",NA,4220,43197
"606",606,3,4667,"stars","bear",NA,1445,43542
"607",607,3,4697,"still","bear",NA,142,43815
"608",608,3,4701,"stink","bear",NA,3091,43842
"609",609,3,4763,"stuffed","bear",NA,3837,44280
"610",610,3,4765,"stuffy","bear",NA,7760,44286
"611",611,3,4798,"sun","bear",NA,996,44708
"612",612,3,4886,"tall","bear",NA,1625,45486
"613",613,3,4925,"teddy","bear",NA,5149,NA
"614",614,3,4932,"teeth","bear",NA,1198,45795
"615",615,3,4942,"tenessee","bear","tennessee",8493,NA
"616",616,3,4944,"tennessee","bear",NA,8493,NA
"617",617,3,5034,"tiger","bear",NA,3479,46461
"618",618,3,5120,"toy","bear",NA,2886,46977
"619",619,3,5126,"tracks","bear",NA,2801,47000
"620",620,3,5131,"trail","bear",NA,2656,47040
"621",621,3,5136,"trap","bear",NA,2193,47235
"622",622,3,5138,"trash","bear",NA,2197,47250
"623",623,3,5139,"trashcan","bear",NA,28222,47251
"624",624,3,5149,"tree","bear",NA,1202,47323
"625",625,3,5153,"trees","bear",NA,1872,47327
"626",626,3,5245,"unconscious","bear",NA,3241,48134
"627",627,3,5258,"unhealthy","bear",NA,11159,48550
"628",628,3,5343,"vicious","bear",NA,4093,49756
"629",629,3,5354,"violent","bear",NA,2490,49856
"630",630,3,5378,"walk","bear",NA,418,50162
"631",631,3,5396,"warmer","bear",NA,7119,50261
"632",632,3,5430,"wear","bear",NA,653,50472
"633",633,3,5478,"white","bear",NA,604,50782
"634",634,3,5490,"wild","bear",NA,1098,50914
"635",635,3,5491,"wilderness","bear",NA,7560,50924
"636",636,3,5508,"winter","bear",NA,2119,51051
"637",637,3,5523,"witness","bear",NA,1529,51134
"638",638,3,5526,"wolf","bear",NA,3957,51165
"639",639,3,5536,"woodds","bear","tennessee",8493,NA
"640",640,3,5538,"woods","bear",NA,2331,51227
"641",641,3,5604,"yogi","bear",NA,20266,NA
"642",642,3,5637,"zoo","bear",NA,3871,51700
"643",643,4,74,"aesthetic","bedroom",NA,18916,755
"644",644,4,134,"alone","bedroom",NA,304,1206
"645",645,4,206,"apartment","bedroom",NA,1100,1812
"646",646,4,249,"art","bedroom",NA,1218,2234
"647",647,4,389,"bathroom","bedroom",NA,1055,3511
"648",648,4,391,"bathtub","bedroom",NA,5665,3514
"649",649,4,396,"baño","bedroom","baño",NA,NA
"650",650,4,418,"bed","bedroom",NA,500,3682
"651",651,4,420,"bedroom","bedroom",NA,1485,3703
"652",652,4,423,"bedtime","bedroom",NA,4884,3716
"653",653,4,467,"big","bedroom",NA,187,4109
"654",654,4,495,"blanket","bedroom",NA,3234,4421
"655",655,4,496,"blankets","bedroom",NA,6179,4424
"656",656,4,504,"blinds","bedroom",NA,10763,4518
"657",657,4,549,"books","bedroom",NA,1090,4987
"658",658,4,551,"boom","bedroom",NA,2788,4999
"659",659,4,559,"bored","bedroom",NA,2231,5073
"660",660,4,583,"boyfriend","bedroom",NA,1059,5227
"661",661,4,727,"calm","bedroom",NA,802,6331
"662",662,4,728,"calming","bedroom",NA,13914,NA
"663",663,4,742,"candles","bedroom",NA,3712,6443
"664",664,4,782,"carpet","bedroom",NA,3886,6751
"665",665,4,834,"chair","bedroom",NA,1253,7241
"666",666,4,892,"chill","bedroom",NA,2963,7633
"667",667,4,953,"clean","bedroom",NA,587,8138
"668",668,4,974,"closed","bedroom",NA,1047,8300
"669",669,4,975,"closet","bedroom",NA,2020,8305
"670",670,4,979,"clothes","bedroom",NA,721,8317
"671",671,4,1008,"cold","bedroom",NA,583,8630
"672",672,4,1026,"colorful","bedroom",NA,7446,8747
"673",673,4,1028,"colors","bedroom",NA,3693,8753
"674",674,4,1036,"comfort","bedroom",NA,2436,8817
"675",675,4,1037,"comfortable","bedroom",NA,1109,8818
"676",676,4,1038,"comforter","bedroom",NA,23646,8820
"677",677,4,1040,"comfty","bedroom","comfy",9155,8826
"678",678,4,1041,"comfy","bedroom",NA,9155,8826
"679",679,4,1060,"computer","bedroom",NA,1526,9155
"680",680,4,1123,"couch","bedroom",NA,2216,10265
"681",681,4,1139,"cover","bedroom",NA,724,10439
"682",682,4,1143,"covers","bedroom",NA,3666,10447
"683",683,4,1154,"cozy","bedroom",NA,5261,10508
"684",684,4,1248,"curtains","bedroom",NA,5471,11211
"685",685,4,1254,"cute","bedroom",NA,804,11260
"686",686,4,1278,"dark","bedroom",NA,758,11450
"687",687,4,1301,"decor","bedroom",NA,15678,11774
"688",688,4,1302,"decorate","bedroom",NA,9426,11775
"689",689,4,1343,"desk","bedroom",NA,1355,12470
"690",690,4,1431,"dog","bedroom",NA,670,13806
"691",691,4,1440,"dolls","bedroom",NA,6159,13850
"692",692,4,1450,"door","bedroom",NA,367,13924
"693",693,4,1455,"dorm","bedroom",NA,6431,13963
"694",694,4,1470,"drawers","bedroom",NA,6858,14172
"695",695,4,1472,"draws","bedroom",NA,6833,14178
"696",696,4,1474,"dream","bedroom",NA,716,14190
"697",697,4,1476,"dreams","bedroom",NA,1123,14201
"698",698,4,1477,"dress","bedroom",NA,881,14216
"699",699,4,1480,"dresser","bedroom",NA,7098,14218
"700",700,4,1481,"dressers","bedroom",NA,37984,14219
"701",701,4,1687,"fan","bedroom",NA,1681,16858
"702",702,4,1820,"floor","bedroom",NA,737,17909
"703",703,4,1881,"four walls","bedroom","four walls",NA,NA
"704",704,4,1891,"frame","bedroom",NA,3027,18542
"705",705,4,1920,"friends","bedroom",NA,345,18697
"706",706,4,1952,"fun","bedroom",NA,444,18878
"707",707,4,1972,"game system","bedroom",NA,NA,NA
"708",708,4,1975,"games","bedroom",NA,1334,19104
"709",709,4,2019,"giddy","bedroom",NA,12508,19520
"710",710,4,2229,"hangout","bedroom",NA,17849,20996
"711",711,4,2235,"happy","bedroom",NA,342,21022
"712",712,4,2358,"home","bedroom",NA,172,21941
"713",713,4,2363,"homework","bedroom",NA,2635,21980
"714",714,4,2392,"house","bedroom",NA,293,22241
"715",715,4,2524,"intimacy","bedroom",NA,8003,24397
"716",716,4,2650,"king bed","bedroom","king bed",NA,NA
"717",717,4,2658,"kitchen","bedroom",NA,1071,25425
"718",718,4,2692,"lamp","bedroom",NA,3889,25696
"719",719,4,2725,"lay","bedroom",NA,999,25935
"720",720,4,2727,"laying","bedroom",NA,3184,25942
"721",721,4,2770,"life","bedroom",NA,158,26316
"722",722,4,2776,"light","bedroom",NA,520,26354
"723",723,4,2778,"lights","bedroom",NA,1136,26374
"724",724,4,2820,"live","bedroom",NA,290,26596
"725",725,4,2825,"living","bedroom",NA,501,26617
"726",726,4,2828,"living room","bedroom","living room",NA,NA
"727",727,4,2986,"mattress","bedroom",NA,5565,27852
"728",728,4,3042,"messy","bedroom",NA,4650,28257
"729",729,4,3069,"mine","bedroom",NA,354,28582
"730",730,4,3079,"mirror","bedroom",NA,2052,28671
"731",731,4,3174,"music","bedroom",NA,741,29633
"732",732,4,3199,"nap","bedroom",NA,3206,29807
"733",733,4,3214,"neat","bedroom",NA,3113,29938
"734",734,4,3246,"nice","bedroom",NA,202,30218
"735",735,4,3255,"night","bedroom",NA,176,30246
"736",736,4,3258,"night time","bedroom","nighttime",10721,30273
"737",737,4,3262,"nightime","bedroom","nighttime",10721,30273
"738",738,4,3263,"nightstand","bedroom",NA,17378,30270
"739",739,4,3264,"nighttime","bedroom",NA,10721,30273
"740",740,4,3268,"nine","bedroom",NA,988,30288
"741",741,4,3392,"open","bedroom",NA,310,31149
"742",742,4,3475,"paintings","bedroom",NA,5295,32066
"743",743,4,3524,"partner","bedroom",NA,1102,32475
"744",744,4,3556,"peace","bedroom",NA,1042,32696
"745",745,4,3557,"peaceful","bedroom",NA,3309,32698
"746",746,4,3603,"person","bedroom",NA,435,33155
"747",747,4,3604,"personal","bedroom",NA,709,33161
"748",748,4,3648,"pillow","bedroom",NA,3399,33605
"749",749,4,3650,"pillows","bedroom",NA,8318,33608
"750",750,4,3656,"pink","bedroom",NA,2179,33663
"751",751,4,3668,"pj","bedroom","pj",NA,NA
"752",752,4,3690,"play","bedroom",NA,361,33916
"753",753,4,3771,"poster","bedroom",NA,5781,34518
"754",754,4,3773,"posters","bedroom",NA,8057,34522
"755",755,4,3819,"pretty","bedroom",NA,261,35047
"756",756,4,3833,"private","bedroom",NA,870,35165
"757",757,4,3905,"quiet","bedroom",NA,651,36242
"758",758,4,3906,"quite","bedroom",NA,480,36284
"759",759,4,3960,"read","bedroom",NA,429,36741
"760",760,4,3961,"reading","bedroom",NA,978,36751
"761",761,4,3967,"recharge","bedroom",NA,14843,36958
"762",762,4,3998,"relax","bedroom",NA,717,37619
"763",763,4,3999,"relaxation","bedroom",NA,11808,37622
"764",764,4,4000,"relaxed","bedroom",NA,4771,37623
"765",765,4,4025,"rest","bedroom",NA,385,38260
"766",766,4,4113,"room","bedroom",NA,271,38994
"767",767,4,4140,"rug","bedroom",NA,4139,39182
"768",768,4,4164,"sad","bedroom",NA,968,39332
"769",769,4,4167,"safe","bedroom",NA,580,39356
"770",770,4,4168,"safe space","bedroom","safe space",NA,NA
"771",771,4,4237,"school","bedroom",NA,454,39888
"772",772,4,4290,"self","bedroom",NA,2993,40434
"773",773,4,4319,"sex","bedroom",NA,796,40711
"774",774,4,4320,"sexual","bedroom",NA,1979,40731
"775",775,4,4341,"sheet","bedroom",NA,3329,40897
"776",776,4,4342,"sheets","bedroom",NA,3385,40900
"777",777,4,4343,"shelf","bedroom",NA,4952,40907
"778",778,4,4386,"shows","bedroom",NA,1215,41191
"779",779,4,4420,"single","bedroom",NA,832,41509
"780",780,4,4450,"sleep","bedroom",NA,440,41828
"781",781,4,4456,"sleepy","bedroom",NA,4161,41845
"782",782,4,4484,"small","bedroom",NA,574,42045
"783",783,4,4534,"soft","bedroom",NA,1541,42444
"784",784,4,4576,"space","bedroom",NA,1167,42729
"785",785,4,4667,"stars","bedroom",NA,1445,43542
"786",786,4,4759,"study","bedroom",NA,1347,44277
"787",787,4,4760,"study table","bedroom","study table",NA,NA
"788",788,4,4761,"stuff","bedroom",NA,353,44279
"789",789,4,4765,"stuffy","bedroom",NA,7760,44286
"790",790,4,4868,"table","bedroom",NA,702,45351
"791",791,4,4934,"television","bedroom",NA,1938,45849
"792",792,4,5006,"three","bedroom",NA,221,46295
"793",793,4,5041,"time","bedroom",NA,57,46498
"794",794,4,5045,"time out","bedroom","timeout",24641,46507
"795",795,4,5054,"tired","bedroom",NA,648,46589
"796",796,4,5124,"toys","bedroom",NA,3503,46981
"797",797,4,5207,"tv","bedroom",NA,868,47791
"798",798,4,5316,"vanity","bedroom",NA,6871,49454
"799",799,4,5395,"warm","bedroom",NA,1035,50259
"800",800,4,5410,"watch","bedroom",NA,306,50352
"801",801,4,5478,"white","bedroom",NA,604,50782
"802",802,4,5503,"window","bedroom",NA,810,50985
"803",803,4,5547,"work","bedroom",NA,154,51266
"804",804,5,11,"a lado de","beside","a lado de",NA,NA
"805",805,5,20,"abide","beside",NA,8331,59
"806",806,5,23,"above","beside",NA,1096,111
"807",807,5,67,"adjacent","beside",NA,13226,559
"808",808,5,75,"afar","beside",NA,14217,757
"809",809,5,78,"after","beside",NA,156,826
"810",810,5,82,"against","beside",NA,455,853
"811",811,5,108,"alarm clock","beside","alarm clock",NA,NA
"812",812,5,135,"along","beside",NA,477,1208
"813",813,5,136,"alongside","beside",NA,7035,NA
"814",814,5,137,"alongside of","beside","alongside",7035,NA
"815",815,5,142,"also","beside",NA,427,1227
"816",816,5,144,"although","beside",NA,1242,1247
"817",817,5,187,"another","beside",NA,179,1651
"818",818,5,203,"anyway","beside",NA,359,1803
"819",819,5,204,"anyways","beside",NA,4265,1804
"820",820,5,238,"argument","beside",NA,2416,2124
"821",821,5,245,"around","beside",NA,162,2180
"822",822,5,255,"aside","beside",NA,1859,2314
"823",823,5,265,"associated","beside",NA,6677,2434
"824",824,5,266,"astride","beside",NA,35701,NA
"825",825,5,301,"away","beside",NA,160,2858
"826",826,5,324,"back","beside",NA,69,2933
"827",827,5,334,"backward","beside",NA,8110,3021
"828",828,5,399,"be","beside",NA,16,3580
"829",829,5,401,"be side","beside","beside",2693,3978
"830",830,5,402,"beach","beside",NA,1455,3581
"831",831,5,418,"bed","beside",NA,500,3682
"832",832,5,421,"bedside","beside",NA,9773,3706
"833",833,5,422,"bedside table","beside","bedside table",NA,NA
"834",834,5,430,"before","beside",NA,129,3757
"835",835,5,431,"beforward","beside","beforward",NA,NA
"836",836,5,433,"behind","beside",NA,430,3810
"837",837,5,445,"below","beside",NA,1847,3893
"838",838,5,454,"beside","beside",NA,2693,3978
"839",839,5,455,"besides","beside",NA,701,NA
"840",840,5,458,"bestie","beside","bestie",NA,NA
"841",841,5,459,"between","beside",NA,443,4039
"842",842,5,502,"blind","beside",NA,1397,4508
"843",843,5,547,"book","beside",NA,634,4966
"844",844,5,567,"bottom","beside",NA,1097,5130
"845",845,5,583,"boyfriend","beside",NA,1059,5227
"846",846,5,654,"buddy","beside",NA,853,5737
"847",847,5,695,"but","beside",NA,28,6072
"848",848,5,703,"by","beside",NA,88,6137
"849",849,5,834,"chair","beside",NA,1253,7241
"850",850,5,847,"charger","beside",NA,16780,7381
"851",851,5,947,"class","beside",NA,807,8092
"852",852,5,967,"clock","beside",NA,1189,8275
"853",853,5,972,"close","beside",NA,378,8299
"854",854,5,973,"close to","beside","close",378,8299
"855",855,5,1030,"come","beside",NA,48,8794
"856",856,5,1050,"companion","beside",NA,5317,8976
"857",857,5,1051,"compare","beside",NA,4002,8985
"858",858,5,1089,"contact","beside",NA,1062,9691
"859",859,5,1096,"conversation","beside",NA,1086,9885
"860",860,5,1123,"couch","beside",NA,2216,10265
"861",861,5,1235,"cup","beside",NA,1239,11128
"862",862,5,1238,"cups","beside",NA,5224,11138
"863",863,5,1258,"dad","beside",NA,471,11352
"864",864,5,1278,"dark","beside",NA,758,11450
"865",865,5,1295,"death","beside",NA,483,11600
"866",866,5,1298,"decision","beside",NA,1076,11722
"867",867,5,1343,"desk","beside",NA,1355,12470
"868",868,5,1368,"different","beside",NA,416,12835
"869",869,5,1431,"dog","beside",NA,670,13806
"870",870,5,1461,"down","beside",NA,97,14037
"871",871,5,1524,"eachother","beside","eachother",NA,NA
"872",872,5,1561,"elderly","beside",NA,7241,14916
"873",873,5,1578,"emotion","beside",NA,4225,15182
"874",874,5,1616,"erm","beside","erm",NA,NA
"875",875,5,1641,"except","beside",NA,564,16176
"876",876,5,1648,"excuse","beside",NA,291,16243
"877",877,5,1658,"explain some thing","beside","explain some thing",NA,NA
"878",878,5,1659,"explantion","beside","explanation",2210,16454
"879",879,5,1677,"facing forward","beside","facing forward",NA,NA
"880",880,5,1685,"family","beside",NA,362,16852
"881",881,5,1687,"fan","beside",NA,1681,16858
"882",882,5,1691,"far","beside",NA,375,16894
"883",883,5,1700,"farside","beside","farside",NA,NA
"884",884,5,1820,"floor","beside",NA,737,17909
"885",885,5,1842,"follow","beside",NA,590,18122
"886",886,5,1870,"formation","beside",NA,7571,18384
"887",887,5,1874,"forward","beside",NA,847,18454
"888",888,5,1918,"friend","beside",NA,274,18691
"889",889,5,1919,"friendly","beside",NA,1848,18696
"890",890,5,1920,"friends","beside",NA,345,18697
"891",891,5,1931,"front","beside",NA,448,18758
"892",892,5,2029,"girlfriend","beside",NA,1001,19584
"893",893,5,2066,"good","beside",NA,55,19924
"894",894,5,2161,"group","beside",NA,924,20426
"895",895,5,2297,"help","beside",NA,146,21484
"896",896,5,2304,"her","beside",NA,109,21543
"897",897,5,2307,"herd","beside",NA,6257,21563
"898",898,5,2308,"here","beside",NA,26,21568
"899",899,5,2337,"him","beside",NA,76,21744
"900",900,5,2383,"hospital","beside",NA,767,22184
"901",901,5,2392,"house","beside",NA,293,22241
"902",902,5,2397,"hug","beside",NA,2429,22326
"903",903,5,2403,"humans","beside",NA,3574,22366
"904",904,5,2456,"idk","beside","idk",NA,NA
"906",906,5,2508,"inside","beside",NA,423,23997
"907",907,5,2511,"instead","beside",NA,712,24072
"908",908,5,2525,"intimate","beside",NA,4688,24398
"909",909,5,2542,"it","beside",NA,6,24707
"910",910,5,2554,"item","beside",NA,3540,24716
"911",911,5,2593,"joined","beside",NA,2420,24989
"912",912,5,2692,"lamp","beside",NA,3889,25696
"913",913,5,2702,"lap","beside",NA,3059,25766
"914",914,5,2712,"later","beside",NA,299,25847
"915",915,5,2713,"lateral","beside",NA,11902,25848
"916",916,5,2723,"lawn","beside",NA,3587,25922
"917",917,5,2725,"lay","beside",NA,999,25935
"918",918,5,2727,"laying","beside",NA,3184,25942
"920",920,5,2745,"left","beside",NA,211,26073
"921",921,5,2776,"light","beside",NA,520,26354
"922",922,5,2794,"line","beside",NA,453,26441
"923",923,5,2798,"lingering","beside",NA,16629,26462
"924",924,5,2889,"lover","beside",NA,2022,26939
"925",925,5,2949,"manner","beside",NA,3140,27509
"926",926,5,2950,"manners","beside",NA,3096,27515
"927",927,5,2999,"me","beside",NA,22,27910
"928",928,5,3016,"medicine","beside",NA,1818,28003
"929",929,5,3042,"messy","beside",NA,4650,28257
"930",930,5,3062,"military","beside",NA,1890,28496
"931",931,5,3098,"mom","beside",NA,503,29044
"932",932,5,3136,"motorcycle","beside",NA,5373,29363
"933",933,5,3146,"move","beside",NA,292,29422
"934",934,5,3188,"myself","beside",NA,263,29741
"935",935,5,3212,"near","beside",NA,713,29926
"936",936,5,3213,"nearby","beside",NA,3951,29927
"937",937,5,3227,"neighbor","beside",NA,2659,30035
"938",938,5,3228,"neighbors","beside",NA,2629,30039
"939",939,5,3242,"next","beside",NA,212,30207
"941",941,5,3255,"night","beside",NA,176,30246
"942",942,5,3257,"night stand","beside","nightstand",17378,30270
"943",943,5,3263,"nightstand","beside",NA,17378,30270
"944",944,5,3321,"nurse","beside",NA,1680,30706
